FID1	ID1	FID2	ID2	Kinship	Z0
GTOP-BA081	GTOP-BA081	GTOP-CC311	GTOP-CC311	-0.002	0.9661
GTOP-BA081	GTOP-BA081	GTOP-CD021	GTOP-CD021	-0.001	1
GTOP-BA081	GTOP-BA081	GTOP-CD121	GTOP-CD121	-0.0015	1
GTOP-BA081	GTOP-BA081	GTOP-CE111	GTOP-CE111	-7e-04	0.9775
GTOP-BA081	GTOP-BA081	GTOP-CE131	GTOP-CE131	-0.0013	1
GTOP-BA081	GTOP-BA081	GTOP-CE141	GTOP-CE141	0.0021	1
GTOP-BA081	GTOP-BA081	GTOP-CE161	GTOP-CE161	-0.0051	1
GTOP-BA081	GTOP-BA081	GTOP-CF011	GTOP-CF011	1e-04	1
GTOP-BA081	GTOP-BA081	GTOP-CF051	GTOP-CF051	5e-04	1
GTOP-BA081	GTOP-BA081	GTOP-CF121	GTOP-CF121	-0.0016	0.993
GTOP-BA081	GTOP-BA081	GTOP-CF201	GTOP-CF201	-0.0022	0.9855
GTOP-BA081	GTOP-BA081	GTOP-CF221	GTOP-CF221	-0.0012	0.9925
GTOP-BA081	GTOP-BA081	GTOP-CF241	GTOP-CF241	-1e-04	0.9892
GTOP-BA081	GTOP-BA081	GTOP-CF242	GTOP-CF242	-0.0047	1
GTOP-BA081	GTOP-BA081	GTOP-CF301	GTOP-CF301	0.0014	0.9871
GTOP-BA081	GTOP-BA081	GTOP-CG041	GTOP-CG041	-8e-04	1
GTOP-BA081	GTOP-BA081	GTOP-CG061	GTOP-CG061	-0.0061	1
GTOP-BA081	GTOP-BA081	GTOP-CG071	GTOP-CG071	-0.0018	1
GTOP-BA081	GTOP-BA081	GTOP-CG091	GTOP-CG091	-0.0033	0.9835
GTOP-BA081	GTOP-BA081	GTOP-CG111	GTOP-CG111	0	0.9887
GTOP-BA082	GTOP-BA082	GTOP-CB281	GTOP-CB281	-0.0013	1
GTOP-BA082	GTOP-BA082	GTOP-CC031	GTOP-CC031	-0.0095	1
GTOP-BA082	GTOP-BA082	GTOP-CC041	GTOP-CC041	-0.0027	1
GTOP-BA082	GTOP-BA082	GTOP-CC061	GTOP-CC061	-0.0063	0.9907
GTOP-BA082	GTOP-BA082	GTOP-CC121	GTOP-CC121	-0.0045	0.9978
GTOP-BA082	GTOP-BA082	GTOP-CC131	GTOP-CC131	-0.0048	1
GTOP-BA082	GTOP-BA082	GTOP-CC141	GTOP-CC141	-0.0069	1
GTOP-BA082	GTOP-BA082	GTOP-CC201	GTOP-CC201	-0.0059	1
GTOP-BA082	GTOP-BA082	GTOP-CC231	GTOP-CC231	-0.0017	1
GTOP-BA082	GTOP-BA082	GTOP-CC241	GTOP-CC241	2e-04	1
GTOP-BA082	GTOP-BA082	GTOP-CC251	GTOP-CC251	-0.0057	1
GTOP-BA082	GTOP-BA082	GTOP-CC291	GTOP-CC291	-0.0048	1
GTOP-BA082	GTOP-BA082	GTOP-CC311	GTOP-CC311	-0.0045	1
GTOP-BA082	GTOP-BA082	GTOP-CD021	GTOP-CD021	-3e-04	1
GTOP-BA082	GTOP-BA082	GTOP-CD121	GTOP-CD121	-0.0016	1
GTOP-BA082	GTOP-BA082	GTOP-CE111	GTOP-CE111	-0.0035	0.9906
GTOP-BA082	GTOP-BA082	GTOP-CE131	GTOP-CE131	-0.0029	1
GTOP-BA082	GTOP-BA082	GTOP-CE141	GTOP-CE141	-6e-04	1
GTOP-BA082	GTOP-BA082	GTOP-CE161	GTOP-CE161	-0.0047	1
GTOP-BA082	GTOP-BA082	GTOP-CF011	GTOP-CF011	-0.0013	1
GTOP-BA082	GTOP-BA082	GTOP-CF051	GTOP-CF051	0.0014	0.9917
GTOP-BA082	GTOP-BA082	GTOP-CF121	GTOP-CF121	-0.003	0.9854
GTOP-BA082	GTOP-BA082	GTOP-CF201	GTOP-CF201	-0.0041	1
GTOP-BA082	GTOP-BA082	GTOP-CF221	GTOP-CF221	-0.0027	0.9883
GTOP-BA082	GTOP-BA082	GTOP-CF241	GTOP-CF241	-0.0013	1
GTOP-BA082	GTOP-BA082	GTOP-CF242	GTOP-CF242	-0.0033	1
GTOP-BA082	GTOP-BA082	GTOP-CF301	GTOP-CF301	-0.0016	1
GTOP-BA082	GTOP-BA082	GTOP-CG041	GTOP-CG041	-0.003	1
GTOP-BA082	GTOP-BA082	GTOP-CG061	GTOP-CG061	-0.0074	0.9961
GTOP-BA082	GTOP-BA082	GTOP-CG071	GTOP-CG071	-0.0018	1
GTOP-BA082	GTOP-BA082	GTOP-CG091	GTOP-CG091	-0.0045	1
GTOP-BA082	GTOP-BA082	GTOP-CG111	GTOP-CG111	-9e-04	0.9918
GTOP-BA091	GTOP-BA091	GTOP-CB281	GTOP-CB281	-0.0035	0.989
GTOP-BA091	GTOP-BA091	GTOP-CC031	GTOP-CC031	-0.0118	1
GTOP-BA091	GTOP-BA091	GTOP-CC041	GTOP-CC041	-0.0087	1
GTOP-BA091	GTOP-BA091	GTOP-CC061	GTOP-CC061	-0.0086	1
GTOP-BA091	GTOP-BA091	GTOP-CC121	GTOP-CC121	-0.004	1
GTOP-BA091	GTOP-BA091	GTOP-CC131	GTOP-CC131	-0.0075	1
GTOP-BA091	GTOP-BA091	GTOP-CC141	GTOP-CC141	-0.0092	1
GTOP-BA091	GTOP-BA091	GTOP-CC201	GTOP-CC201	-0.0067	1
GTOP-BA091	GTOP-BA091	GTOP-CC231	GTOP-CC231	-0.0032	1
GTOP-BA091	GTOP-BA091	GTOP-CC241	GTOP-CC241	-0.0036	1
GTOP-BA091	GTOP-BA091	GTOP-CC251	GTOP-CC251	-0.0083	1
GTOP-BA091	GTOP-BA091	GTOP-CC291	GTOP-CC291	-0.0037	1
GTOP-BA091	GTOP-BA091	GTOP-CC311	GTOP-CC311	-0.0035	1
GTOP-BA091	GTOP-BA091	GTOP-CD021	GTOP-CD021	-0.0061	1
GTOP-BA091	GTOP-BA091	GTOP-CD121	GTOP-CD121	-0.0013	1
GTOP-BA091	GTOP-BA091	GTOP-CE111	GTOP-CE111	-0.0059	1
GTOP-BA091	GTOP-BA091	GTOP-CE131	GTOP-CE131	-0.0046	1
GTOP-BA091	GTOP-BA091	GTOP-CE141	GTOP-CE141	-5e-04	1
GTOP-BA091	GTOP-BA091	GTOP-CE161	GTOP-CE161	-0.0062	1
GTOP-BA091	GTOP-BA091	GTOP-CF011	GTOP-CF011	-0.0021	1
GTOP-BA091	GTOP-BA091	GTOP-CF051	GTOP-CF051	-5e-04	0.9905
GTOP-BA091	GTOP-BA091	GTOP-CF121	GTOP-CF121	-0.0076	1
GTOP-BA091	GTOP-BA091	GTOP-CF201	GTOP-CF201	-0.0076	1
GTOP-BA091	GTOP-BA091	GTOP-CF221	GTOP-CF221	-0.0062	1
GTOP-BA091	GTOP-BA091	GTOP-CF241	GTOP-CF241	-0.0019	0.9876
GTOP-BA091	GTOP-BA091	GTOP-CF242	GTOP-CF242	-0.0043	1
GTOP-BA091	GTOP-BA091	GTOP-CF301	GTOP-CF301	-0.0047	0.9978
GTOP-BA091	GTOP-BA091	GTOP-CG041	GTOP-CG041	-0.002	1
GTOP-BA091	GTOP-BA091	GTOP-CG061	GTOP-CG061	-0.0083	0.9979
GTOP-BA091	GTOP-BA091	GTOP-CG071	GTOP-CG071	-0.0044	1
GTOP-BA091	GTOP-BA091	GTOP-CG091	GTOP-CG091	-0.007	1
GTOP-BA091	GTOP-BA091	GTOP-CG111	GTOP-CG111	-0.0032	1
GTOP-BA101	GTOP-BA101	GTOP-CB281	GTOP-CB281	-0.0017	0.9872
GTOP-BA101	GTOP-BA101	GTOP-CC031	GTOP-CC031	-0.0084	0.9892
GTOP-BA101	GTOP-BA101	GTOP-CC041	GTOP-CC041	-0.0043	1
GTOP-BA101	GTOP-BA101	GTOP-CC061	GTOP-CC061	-0.0067	1
GTOP-BA101	GTOP-BA101	GTOP-CC121	GTOP-CC121	-0.0023	0.9802
GTOP-BA101	GTOP-BA101	GTOP-CC131	GTOP-CC131	-0.0074	1
GTOP-BA101	GTOP-BA101	GTOP-CC141	GTOP-CC141	-0.0068	1
GTOP-BA101	GTOP-BA101	GTOP-CC201	GTOP-CC201	-0.0053	1
GTOP-BA101	GTOP-BA101	GTOP-CC231	GTOP-CC231	-0.0026	0.9754
GTOP-BA101	GTOP-BA101	GTOP-CC241	GTOP-CC241	-0.0015	1
GTOP-BA101	GTOP-BA101	GTOP-CC251	GTOP-CC251	-0.0065	1
GTOP-BA101	GTOP-BA101	GTOP-CC291	GTOP-CC291	-0.0047	0.9962
GTOP-BA101	GTOP-BA101	GTOP-CC311	GTOP-CC311	-0.0029	1
GTOP-BA101	GTOP-BA101	GTOP-CD021	GTOP-CD021	-0.003	1
GTOP-BA101	GTOP-BA101	GTOP-CD121	GTOP-CD121	-9e-04	0.9864
GTOP-BA101	GTOP-BA101	GTOP-CE111	GTOP-CE111	-0.0025	0.9937
GTOP-BA101	GTOP-BA101	GTOP-CE131	GTOP-CE131	-0.0033	1
GTOP-BA101	GTOP-BA101	GTOP-CE141	GTOP-CE141	0.002	0.991
GTOP-BA101	GTOP-BA101	GTOP-CE161	GTOP-CE161	-0.0048	1
GTOP-BA101	GTOP-BA101	GTOP-CF011	GTOP-CF011	-0.0019	1
GTOP-BA101	GTOP-BA101	GTOP-CF051	GTOP-CF051	6e-04	0.9868
GTOP-BA101	GTOP-BA101	GTOP-CF121	GTOP-CF121	-0.0038	1
GTOP-BA101	GTOP-BA101	GTOP-CF201	GTOP-CF201	-0.0039	0.9905
GTOP-BA101	GTOP-BA101	GTOP-CF221	GTOP-CF221	-0.0042	1
GTOP-BA101	GTOP-BA101	GTOP-CF241	GTOP-CF241	-0.0029	1
GTOP-BA101	GTOP-BA101	GTOP-CF242	GTOP-CF242	-0.0023	1
GTOP-BA101	GTOP-BA101	GTOP-CF301	GTOP-CF301	-0.0021	1
GTOP-BA101	GTOP-BA101	GTOP-CG041	GTOP-CG041	-0.0018	1
GTOP-BA101	GTOP-BA101	GTOP-CG061	GTOP-CG061	-0.0078	0.9839
GTOP-BA101	GTOP-BA101	GTOP-CG071	GTOP-CG071	-0.0028	0.9851
GTOP-BA101	GTOP-BA101	GTOP-CG091	GTOP-CG091	-0.0081	1
GTOP-BA101	GTOP-BA101	GTOP-CG111	GTOP-CG111	-4e-04	0.9762
GTOP-BA102	GTOP-BA102	GTOP-CB281	GTOP-CB281	-8e-04	0.993
GTOP-BA102	GTOP-BA102	GTOP-CC031	GTOP-CC031	-0.0079	0.99
GTOP-BA102	GTOP-BA102	GTOP-CC041	GTOP-CC041	-0.0037	1
GTOP-BA102	GTOP-BA102	GTOP-CC061	GTOP-CC061	-0.0056	0.9858
GTOP-BA102	GTOP-BA102	GTOP-CC121	GTOP-CC121	-2e-04	1
GTOP-BA102	GTOP-BA102	GTOP-CC131	GTOP-CC131	-0.0066	1
GTOP-BA102	GTOP-BA102	GTOP-CC141	GTOP-CC141	-0.007	1
GTOP-BA102	GTOP-BA102	GTOP-CC201	GTOP-CC201	-0.0013	1
GTOP-BA102	GTOP-BA102	GTOP-CC231	GTOP-CC231	-0.0019	0.9854
GTOP-BA102	GTOP-BA102	GTOP-CC241	GTOP-CC241	-3e-04	1
GTOP-BA102	GTOP-BA102	GTOP-CC251	GTOP-CC251	-0.0049	0.9902
GTOP-BA102	GTOP-BA102	GTOP-CC291	GTOP-CC291	-0.0029	1
GTOP-BA102	GTOP-BA102	GTOP-CC311	GTOP-CC311	-5e-04	0.9737
GTOP-BA102	GTOP-BA102	GTOP-CD021	GTOP-CD021	-0.0026	1
GTOP-BA102	GTOP-BA102	GTOP-CD121	GTOP-CD121	-0.0011	1
GTOP-BA102	GTOP-BA102	GTOP-CE111	GTOP-CE111	-0.0017	0.9762
GTOP-BA102	GTOP-BA102	GTOP-CE131	GTOP-CE131	-0.004	1
GTOP-BA102	GTOP-BA102	GTOP-CE141	GTOP-CE141	8e-04	0.9896
GTOP-BA102	GTOP-BA102	GTOP-CE161	GTOP-CE161	-0.0013	0.9939
GTOP-BA102	GTOP-BA102	GTOP-CF011	GTOP-CF011	0.0021	0.9882
GTOP-BA102	GTOP-BA102	GTOP-CF051	GTOP-CF051	0.0013	0.9943
GTOP-BA102	GTOP-BA102	GTOP-CF121	GTOP-CF121	-0.0016	0.9907
GTOP-BA102	GTOP-BA102	GTOP-CF201	GTOP-CF201	-0.0028	0.9928
GTOP-BA102	GTOP-BA102	GTOP-CF221	GTOP-CF221	-0.0048	0.9967
GTOP-BA102	GTOP-BA102	GTOP-CF241	GTOP-CF241	0.0019	0.9843
GTOP-BA102	GTOP-BA102	GTOP-CF242	GTOP-CF242	-0.0024	1
GTOP-BA102	GTOP-BA102	GTOP-CF301	GTOP-CF301	0.0016	0.9807
GTOP-BA102	GTOP-BA102	GTOP-CG041	GTOP-CG041	0.0016	0.998
GTOP-BA102	GTOP-BA102	GTOP-CG061	GTOP-CG061	-0.004	0.9654
GTOP-BA102	GTOP-BA102	GTOP-CG071	GTOP-CG071	-0.0021	0.9898
GTOP-BA102	GTOP-BA102	GTOP-CG091	GTOP-CG091	-0.0052	0.994
GTOP-BA102	GTOP-BA102	GTOP-CG111	GTOP-CG111	7e-04	0.9791
GTOP-BA131	GTOP-BA131	GTOP-CB281	GTOP-CB281	-0.0044	0.9597
GTOP-BA131	GTOP-BA131	GTOP-CC031	GTOP-CC031	-0.01	1
GTOP-BA131	GTOP-BA131	GTOP-CC041	GTOP-CC041	-0.0061	1
GTOP-BA131	GTOP-BA131	GTOP-CC061	GTOP-CC061	-0.0115	1
GTOP-BA131	GTOP-BA131	GTOP-CC121	GTOP-CC121	-0.004	1
GTOP-BA131	GTOP-BA131	GTOP-CC131	GTOP-CC131	-0.0052	1
GTOP-BA131	GTOP-BA131	GTOP-CC141	GTOP-CC141	-0.0092	1
GTOP-BA131	GTOP-BA131	GTOP-CC201	GTOP-CC201	-0.0059	1
GTOP-BA131	GTOP-BA131	GTOP-CC231	GTOP-CC231	-0.0036	0.9936
GTOP-BA131	GTOP-BA131	GTOP-CC241	GTOP-CC241	-0.0021	1
GTOP-BA131	GTOP-BA131	GTOP-CC251	GTOP-CC251	-0.0071	1
GTOP-BA131	GTOP-BA131	GTOP-CC291	GTOP-CC291	-0.0037	1
GTOP-BA131	GTOP-BA131	GTOP-CC311	GTOP-CC311	-0.0046	0.9973
GTOP-BA131	GTOP-BA131	GTOP-CD021	GTOP-CD021	-0.0035	0.9929
GTOP-BA131	GTOP-BA131	GTOP-CD121	GTOP-CD121	-0.0038	1
GTOP-BA131	GTOP-BA131	GTOP-CE111	GTOP-CE111	-0.0062	0.9912
GTOP-BA131	GTOP-BA131	GTOP-CE131	GTOP-CE131	-0.0023	0.9932
GTOP-BA131	GTOP-BA131	GTOP-CE141	GTOP-CE141	-0.0014	0.9965
GTOP-BA131	GTOP-BA131	GTOP-CE161	GTOP-CE161	-0.0029	0.9878
GTOP-BA131	GTOP-BA131	GTOP-CF011	GTOP-CF011	-0.0012	1
GTOP-BA131	GTOP-BA131	GTOP-CF051	GTOP-CF051	4e-04	0.9831
GTOP-BA131	GTOP-BA131	GTOP-CF121	GTOP-CF121	-0.0043	0.9736
GTOP-BA131	GTOP-BA131	GTOP-CF201	GTOP-CF201	-0.0052	0.9881
GTOP-BA131	GTOP-BA131	GTOP-CF221	GTOP-CF221	-0.0077	1
GTOP-BA131	GTOP-BA131	GTOP-CF241	GTOP-CF241	-0.0034	1
GTOP-BA131	GTOP-BA131	GTOP-CF242	GTOP-CF242	-0.0057	1
GTOP-BA131	GTOP-BA131	GTOP-CF301	GTOP-CF301	-0.0028	0.9907
GTOP-BA131	GTOP-BA131	GTOP-CG041	GTOP-CG041	-0.004	1
GTOP-BA131	GTOP-BA131	GTOP-CG061	GTOP-CG061	-0.0095	0.9853
GTOP-BA131	GTOP-BA131	GTOP-CG071	GTOP-CG071	-0.0019	0.9796
GTOP-BA131	GTOP-BA131	GTOP-CG091	GTOP-CG091	-0.0069	1
GTOP-BA131	GTOP-BA131	GTOP-CG111	GTOP-CG111	-0.0027	0.9896
GTOP-BA132	GTOP-BA132	GTOP-CB281	GTOP-CB281	-0.0043	1
GTOP-BA132	GTOP-BA132	GTOP-CC031	GTOP-CC031	-0.0058	1
GTOP-BA132	GTOP-BA132	GTOP-CC041	GTOP-CC041	-0.0034	1
GTOP-BA132	GTOP-BA132	GTOP-CC061	GTOP-CC061	-0.0059	1
GTOP-BA132	GTOP-BA132	GTOP-CC121	GTOP-CC121	-0.002	1
GTOP-BA132	GTOP-BA132	GTOP-CC131	GTOP-CC131	-0.004	1
GTOP-BA132	GTOP-BA132	GTOP-CC141	GTOP-CC141	-0.0058	0.9865
GTOP-BA132	GTOP-BA132	GTOP-CC201	GTOP-CC201	-0.0036	1
GTOP-BA132	GTOP-BA132	GTOP-CC231	GTOP-CC231	-8e-04	1
GTOP-BA132	GTOP-BA132	GTOP-CC241	GTOP-CC241	-0.0031	1
GTOP-BA132	GTOP-BA132	GTOP-CC251	GTOP-CC251	-0.0058	1
GTOP-BA132	GTOP-BA132	GTOP-CC291	GTOP-CC291	-0.0015	0.9989
GTOP-BA132	GTOP-BA132	GTOP-CC311	GTOP-CC311	-0.0025	1
GTOP-BA132	GTOP-BA132	GTOP-CD021	GTOP-CD021	-0.0034	1
GTOP-BA132	GTOP-BA132	GTOP-CD121	GTOP-CD121	-0.0016	1
GTOP-BA132	GTOP-BA132	GTOP-CE111	GTOP-CE111	-0.0032	1
GTOP-BA132	GTOP-BA132	GTOP-CE131	GTOP-CE131	-0.0033	1
GTOP-BA132	GTOP-BA132	GTOP-CE141	GTOP-CE141	5e-04	0.9927
GTOP-BA132	GTOP-BA132	GTOP-CE161	GTOP-CE161	-0.004	1
GTOP-BA132	GTOP-BA132	GTOP-CF011	GTOP-CF011	0.0033	0.992
GTOP-BA132	GTOP-BA132	GTOP-CF051	GTOP-CF051	9e-04	1
GTOP-BA132	GTOP-BA132	GTOP-CF121	GTOP-CF121	-0.0022	0.9907
GTOP-BA132	GTOP-BA132	GTOP-CF201	GTOP-CF201	-0.0016	0.9847
GTOP-BA132	GTOP-BA132	GTOP-CF221	GTOP-CF221	-0.0025	1
GTOP-BA132	GTOP-BA132	GTOP-CF241	GTOP-CF241	7e-04	0.9869
GTOP-BA132	GTOP-BA132	GTOP-CF242	GTOP-CF242	-0.0052	1
GTOP-BA132	GTOP-BA132	GTOP-CF301	GTOP-CF301	4e-04	0.9895
GTOP-BA132	GTOP-BA132	GTOP-CG041	GTOP-CG041	-2e-04	1
GTOP-BA132	GTOP-BA132	GTOP-CG061	GTOP-CG061	-0.0065	1
GTOP-BA132	GTOP-BA132	GTOP-CG071	GTOP-CG071	-1e-04	0.9903
GTOP-BA132	GTOP-BA132	GTOP-CG091	GTOP-CG091	-0.0043	1
GTOP-BA132	GTOP-BA132	GTOP-CG111	GTOP-CG111	7e-04	0.9905
GTOP-BA181	GTOP-BA181	GTOP-CB281	GTOP-CB281	5e-04	0.9714
GTOP-BA181	GTOP-BA181	GTOP-CC031	GTOP-CC031	-0.0058	0.979
GTOP-BA181	GTOP-BA181	GTOP-CC041	GTOP-CC041	-0.0011	0.9791
GTOP-BA181	GTOP-BA181	GTOP-CC061	GTOP-CC061	-0.0066	1
GTOP-BA181	GTOP-BA181	GTOP-CC121	GTOP-CC121	-7e-04	0.9957
GTOP-BA181	GTOP-BA181	GTOP-CC131	GTOP-CC131	-0.0075	1
GTOP-BA181	GTOP-BA181	GTOP-CC141	GTOP-CC141	-0.0055	1
GTOP-BA181	GTOP-BA181	GTOP-CC201	GTOP-CC201	-0.0032	1
GTOP-BA181	GTOP-BA181	GTOP-CC231	GTOP-CC231	-0.0012	0.9925
GTOP-BA181	GTOP-BA181	GTOP-CC241	GTOP-CC241	0.0013	0.961
GTOP-BA181	GTOP-BA181	GTOP-CC251	GTOP-CC251	-0.0026	0.9823
GTOP-BA181	GTOP-BA181	GTOP-CC291	GTOP-CC291	-3e-04	0.9484
GTOP-BA181	GTOP-BA181	GTOP-CC311	GTOP-CC311	8e-04	0.9763
GTOP-BA181	GTOP-BA181	GTOP-CD021	GTOP-CD021	-0.0025	0.9829
GTOP-BA181	GTOP-BA181	GTOP-CD121	GTOP-CD121	0.0013	0.9693
GTOP-BA181	GTOP-BA181	GTOP-CE111	GTOP-CE111	-0.0016	0.9752
GTOP-BA181	GTOP-BA181	GTOP-CE131	GTOP-CE131	-0.0026	0.9943
GTOP-BA181	GTOP-BA181	GTOP-CE141	GTOP-CE141	0.0023	0.9945
GTOP-BA181	GTOP-BA181	GTOP-CE161	GTOP-CE161	-0.0017	0.9801
GTOP-BA181	GTOP-BA181	GTOP-CF011	GTOP-CF011	0.0014	0.9898
GTOP-BA181	GTOP-BA181	GTOP-CF051	GTOP-CF051	0.0032	0.9752
GTOP-BA181	GTOP-BA181	GTOP-CF121	GTOP-CF121	-0.0031	0.9835
GTOP-BA181	GTOP-BA181	GTOP-CF201	GTOP-CF201	-5e-04	0.9776
GTOP-BA181	GTOP-BA181	GTOP-CF221	GTOP-CF221	-0.0037	1
GTOP-BA181	GTOP-BA181	GTOP-CF241	GTOP-CF241	-0.001	1
GTOP-BA181	GTOP-BA181	GTOP-CF242	GTOP-CF242	-0.0038	1
GTOP-BA181	GTOP-BA181	GTOP-CF301	GTOP-CF301	0	0.9877
GTOP-BA181	GTOP-BA181	GTOP-CG041	GTOP-CG041	0.0023	1
GTOP-BA181	GTOP-BA181	GTOP-CG061	GTOP-CG061	-0.0047	0.9863
GTOP-BA181	GTOP-BA181	GTOP-CG071	GTOP-CG071	0.0012	0.9548
GTOP-BA181	GTOP-BA181	GTOP-CG091	GTOP-CG091	-0.0041	0.9912
GTOP-BA181	GTOP-BA181	GTOP-CG111	GTOP-CG111	6e-04	0.9717
GTOP-BA191	GTOP-BA191	GTOP-CB281	GTOP-CB281	-0.002	0.975
GTOP-BA191	GTOP-BA191	GTOP-CC031	GTOP-CC031	-0.0091	1
GTOP-BA191	GTOP-BA191	GTOP-CC041	GTOP-CC041	-0.0039	1
GTOP-BA191	GTOP-BA191	GTOP-CC061	GTOP-CC061	-0.0074	0.991
GTOP-BA191	GTOP-BA191	GTOP-CC121	GTOP-CC121	-0.0019	0.9929
GTOP-BA191	GTOP-BA191	GTOP-CC131	GTOP-CC131	-0.0069	1
GTOP-BA191	GTOP-BA191	GTOP-CC141	GTOP-CC141	-0.0081	1
GTOP-BA191	GTOP-BA191	GTOP-CC201	GTOP-CC201	-0.0058	1
GTOP-BA191	GTOP-BA191	GTOP-CC231	GTOP-CC231	-0.004	1
GTOP-BA191	GTOP-BA191	GTOP-CC241	GTOP-CC241	-0.0016	1
GTOP-BA191	GTOP-BA191	GTOP-CC251	GTOP-CC251	-0.0046	0.9838
GTOP-BA191	GTOP-BA191	GTOP-CC291	GTOP-CC291	-0.0033	0.9865
GTOP-BA191	GTOP-BA191	GTOP-CC311	GTOP-CC311	-0.0022	0.978
GTOP-BA191	GTOP-BA191	GTOP-CD021	GTOP-CD021	-0.0045	1
GTOP-BA191	GTOP-BA191	GTOP-CD121	GTOP-CD121	0.0013	1
GTOP-BA191	GTOP-BA191	GTOP-CE111	GTOP-CE111	-0.0051	0.9927
GTOP-BA191	GTOP-BA191	GTOP-CE131	GTOP-CE131	-0.0031	1
GTOP-BA191	GTOP-BA191	GTOP-CE141	GTOP-CE141	-3e-04	1
GTOP-BA191	GTOP-BA191	GTOP-CE161	GTOP-CE161	-0.0043	1
GTOP-BA191	GTOP-BA191	GTOP-CF011	GTOP-CF011	-0.0036	1
GTOP-BA191	GTOP-BA191	GTOP-CF051	GTOP-CF051	0.0038	0.9819
GTOP-BA191	GTOP-BA191	GTOP-CF121	GTOP-CF121	-0.0031	0.9934
GTOP-BA191	GTOP-BA191	GTOP-CF201	GTOP-CF201	-0.0047	0.9882
GTOP-BA191	GTOP-BA191	GTOP-CF221	GTOP-CF221	-0.0027	0.9792
GTOP-BA191	GTOP-BA191	GTOP-CF241	GTOP-CF241	-0.0027	1
GTOP-BA191	GTOP-BA191	GTOP-CF242	GTOP-CF242	-0.0038	1
GTOP-BA191	GTOP-BA191	GTOP-CF301	GTOP-CF301	-0.0029	1
GTOP-BA191	GTOP-BA191	GTOP-CG041	GTOP-CG041	-0.0026	1
GTOP-BA191	GTOP-BA191	GTOP-CG061	GTOP-CG061	-0.0084	1
GTOP-BA191	GTOP-BA191	GTOP-CG071	GTOP-CG071	-0.0015	0.9832
GTOP-BA191	GTOP-BA191	GTOP-CG091	GTOP-CG091	-0.0086	1
GTOP-BA191	GTOP-BA191	GTOP-CG111	GTOP-CG111	-5e-04	0.9723
GTOP-BA211	GTOP-BA211	GTOP-CB281	GTOP-CB281	-0.0022	0.9756
GTOP-BA211	GTOP-BA211	GTOP-CC031	GTOP-CC031	-0.0102	1
GTOP-BA211	GTOP-BA211	GTOP-CC041	GTOP-CC041	-0.004	1
GTOP-BA211	GTOP-BA211	GTOP-CC061	GTOP-CC061	-0.0093	1
GTOP-BA211	GTOP-BA211	GTOP-CC121	GTOP-CC121	-0.0039	1
GTOP-BA211	GTOP-BA211	GTOP-CC131	GTOP-CC131	-0.0077	1
GTOP-BA211	GTOP-BA211	GTOP-CC141	GTOP-CC141	-0.0104	1
GTOP-BA211	GTOP-BA211	GTOP-CC201	GTOP-CC201	-0.0045	1
GTOP-BA211	GTOP-BA211	GTOP-CC231	GTOP-CC231	-0.0045	1
GTOP-BA211	GTOP-BA211	GTOP-CC241	GTOP-CC241	-5e-04	0.9932
GTOP-BA211	GTOP-BA211	GTOP-CC251	GTOP-CC251	-0.0076	0.9955
GTOP-BA211	GTOP-BA211	GTOP-CC291	GTOP-CC291	-0.004	0.9821
GTOP-BA211	GTOP-BA211	GTOP-CC311	GTOP-CC311	-0.004	1
GTOP-BA211	GTOP-BA211	GTOP-CD021	GTOP-CD021	-0.0046	1
GTOP-BA211	GTOP-BA211	GTOP-CD121	GTOP-CD121	-0.0021	1
GTOP-BA211	GTOP-BA211	GTOP-CE111	GTOP-CE111	-0.0058	1
GTOP-BA211	GTOP-BA211	GTOP-CE131	GTOP-CE131	-0.005	1
GTOP-BA211	GTOP-BA211	GTOP-CE141	GTOP-CE141	-0.0015	0.9906
GTOP-BA211	GTOP-BA211	GTOP-CE161	GTOP-CE161	-0.0057	1
GTOP-BA211	GTOP-BA211	GTOP-CF011	GTOP-CF011	-8e-04	0.9941
GTOP-BA211	GTOP-BA211	GTOP-CF051	GTOP-CF051	0.001	1
GTOP-BA211	GTOP-BA211	GTOP-CF121	GTOP-CF121	-0.0056	1
GTOP-BA211	GTOP-BA211	GTOP-CF201	GTOP-CF201	-0.0031	0.9821
GTOP-BA211	GTOP-BA211	GTOP-CF221	GTOP-CF221	-0.0047	1
GTOP-BA211	GTOP-BA211	GTOP-CF241	GTOP-CF241	-0.0035	1
GTOP-BA211	GTOP-BA211	GTOP-CF242	GTOP-CF242	-0.004	1
GTOP-BA211	GTOP-BA211	GTOP-CF301	GTOP-CF301	-0.0013	0.984
GTOP-BA211	GTOP-BA211	GTOP-CG041	GTOP-CG041	-0.0026	1
GTOP-BA211	GTOP-BA211	GTOP-CG061	GTOP-CG061	-0.0089	1
GTOP-BA211	GTOP-BA211	GTOP-CG071	GTOP-CG071	-0.0028	1
GTOP-BA211	GTOP-BA211	GTOP-CG091	GTOP-CG091	-0.0089	1
GTOP-BA211	GTOP-BA211	GTOP-CG111	GTOP-CG111	1e-04	0.9814
GTOP-BA231	GTOP-BA231	GTOP-CB281	GTOP-CB281	-0.0017	1
GTOP-BA231	GTOP-BA231	GTOP-CC031	GTOP-CC031	-0.0072	1
