gene	gene_id	module_MEnumber	module_Color
111250	ENST00000827921.1	ME3	brown
111252	ENST00000827938.1	ME2	blue
111262	ENST00000828033.1	ME2	blue
111267	ENST00000828059.1	ME1	turquoise
111268	ENST00000828080.1	ME16	lightcyan
111269	ENST00000828084.1	ME1	turquoise
111270	ENST00000828102.1	ME1	turquoise
111271	ENST00000828133.1	ME3	brown
111272	ENST00000828134.1	ME2	blue
111273	ENST00000828138.1	ME1	turquoise
111274	ENST00000828145.1	ME3	brown
111275	ENST00000828161.1	ME1	turquoise
111276	ENST00000828273.1	ME2	blue
111277	ENST00000828300.1	ME1	turquoise
111278	ENST00000828390.1	ME1	turquoise
111279	ENST00000828406.1	ME2	blue
111280	ENST00000828408.1	ME1	turquoise
111284	ENST00000828479.1	ME1	turquoise
111285	ENST00000828480.1	ME1	turquoise
111286	ENST00000828483.1	ME1	turquoise
111288	ENST00000828487.1	ME1	turquoise
111289	ENST00000828488.1	ME1	turquoise
111291	ENST00000828524.1	ME1	turquoise
111293	ENST00000828529.1	ME1	turquoise
111295	ENST00000828532.1	ME1	turquoise
111296	ENST00000828533.1	ME1	turquoise
111298	ENST00000828539.1	ME1	turquoise
111299	ENST00000828540.1	ME1	turquoise
111300	ENST00000828558.1	ME1	turquoise
111301	ENST00000828580.1	ME1	turquoise
111304	ENST00000828595.1	ME1	turquoise
111305	ENST00000828599.1	ME1	turquoise
111306	ENST00000828607.1	ME1	turquoise
111308	ENST00000828629.1	ME1	turquoise
111316	ENST00000828695.1	ME1	turquoise
111317	ENST00000828706.1	ME1	turquoise
111319	ENST00000828718.1	ME1	turquoise
111320	ENST00000828720.1	ME1	turquoise
111321	ENST00000828727.1	ME1	turquoise
111322	ENST00000828749.1	ME2	blue
111323	ENST00000828758.1	ME17	grey60
111324	ENST00000828786.1	ME3	brown
111325	ENST00000828803.1	ME2	blue
111327	ENST00000828833.1	ME1	turquoise
111329	ENST00000828836.1	ME1	turquoise
111331	ENST00000828891.1	ME1	turquoise
111334	ENST00000828936.1	ME3	brown
111335	ENST00000828957.1	ME3	brown
111336	ENST00000828961.1	ME7	black
111338	ENST00000828986.1	ME2	blue
111339	ENST00000828987.1	ME2	blue
111340	ENST00000828990.1	ME1	turquoise
111344	ENST00000828997.1	ME1	turquoise
111346	ENST00000828999.1	ME1	turquoise
111348	ENST00000829001.1	ME2	blue
111349	ENST00000829005.1	ME1	turquoise
111350	ENST00000829015.1	ME1	turquoise
111351	ENST00000829016.1	ME2	blue
111352	ENST00000829033.1	ME3	brown
111353	ENST00000829071.1	ME1	turquoise
111354	ENST00000829110.1	ME2	blue
111355	ENST00000829113.1	ME2	blue
111356	ENST00000829123.1	ME1	turquoise
111357	ENST00000829137.1	ME1	turquoise
111358	ENST00000829138.1	ME3	brown
111359	ENST00000829140.1	ME1	turquoise
111361	ENST00000829144.1	ME3	brown
111362	ENST00000829145.1	ME3	brown
111368	ENST00000829173.1	ME3	brown
111369	ENST00000829176.1	ME3	brown
111370	ENST00000829178.1	ME1	turquoise
111371	ENST00000829186.1	ME1	turquoise
111372	ENST00000829187.1	ME2	blue
111378	ENST00000829256.1	ME1	turquoise
111379	ENST00000829281.1	ME1	turquoise
111380	ENST00000829321.1	ME1	turquoise
111382	ENST00000829376.1	ME2	blue
111383	ENST00000829388.1	ME1	turquoise
111384	ENST00000829392.1	ME2	blue
111385	ENST00000829395.1	ME9	magenta
111387	ENST00000829398.1	ME1	turquoise
111388	ENST00000829412.1	ME1	turquoise
111393	ENST00000829426.1	ME1	turquoise
111394	ENST00000829432.1	ME1	turquoise
111396	ENST00000829457.1	ME1	turquoise
111397	ENST00000829473.1	ME2	blue
111398	ENST00000829474.1	ME2	blue
111399	ENST00000829475.1	ME2	blue
111401	ENST00000829540.1	ME1	turquoise
111402	ENST00000829541.1	ME3	brown
111403	ENST00000829543.1	ME3	brown
111405	ENST00000829571.1	ME3	brown
111408	ENST00000829586.1	ME1	turquoise
111416	ENST00000829647.1	ME1	turquoise
111417	ENST00000829648.1	ME7	black
111418	ENST00000829649.1	ME7	black
111419	ENST00000829650.1	ME1	turquoise
111420	ENST00000829657.1	ME1	turquoise
111423	ENST00000829686.1	ME1	turquoise
111424	ENST00000829705.1	ME2	blue
111426	ENST00000829720.1	ME2	blue
111427	ENST00000829722.1	ME1	turquoise
111428	ENST00000829727.1	ME1	turquoise
111438	ENST00000829773.1	ME1	turquoise
111439	ENST00000829774.1	ME21	darkred
111442	ENST00000829783.1	ME2	blue
111443	ENST00000829784.1	ME2	blue
111450	ENST00000829864.1	ME1	turquoise
111451	ENST00000829866.1	ME1	turquoise
111452	ENST00000829877.1	ME9	magenta
111455	ENST00000829890.1	ME2	blue
111456	ENST00000829929.1	ME2	blue
111460	ENST00000829979.1	ME3	brown
111461	ENST00000829988.1	ME1	turquoise
111465	ENST00000830005.1	ME1	turquoise
111467	ENST00000830015.1	ME3	brown
111469	ENST00000830046.1	ME1	turquoise
111470	ENST00000830049.1	ME3	brown
111471	ENST00000830050.1	ME3	brown
111473	ENST00000830105.1	ME2	blue
111474	ENST00000830112.1	ME1	turquoise
111475	ENST00000830114.1	ME1	turquoise
111476	ENST00000830122.1	ME4	yellow
111477	ENST00000830134.1	ME1	turquoise
111478	ENST00000830138.1	ME2	blue
111480	ENST00000830164.1	ME3	brown
111486	ENST00000830295.1	ME3	brown
111488	ENST00000830302.1	ME3	brown
111490	ENST00000830304.1	ME1	turquoise
111491	ENST00000830305.1	ME1	turquoise
111492	ENST00000830306.1	ME1	turquoise
111493	ENST00000830355.1	ME1	turquoise
111495	ENST00000830391.1	ME2	blue
111502	ENST00000830440.1	ME1	turquoise
111503	ENST00000830447.1	ME1	turquoise
111504	ENST00000830462.1	ME2	blue
111505	ENST00000830509.1	ME1	turquoise
111506	ENST00000830518.1	ME1	turquoise
111509	ENST00000830562.1	ME1	turquoise
111510	ENST00000830574.1	ME1	turquoise
111511	ENST00000830583.1	ME16	lightcyan
111512	ENST00000830587.1	ME16	lightcyan
111513	ENST00000830597.1	ME16	lightcyan
111514	ENST00000830598.1	ME16	lightcyan
111515	ENST00000830599.1	ME16	lightcyan
111516	ENST00000830601.1	ME16	lightcyan
111517	ENST00000830602.1	ME2	blue
111518	ENST00000830605.1	ME1	turquoise
111519	ENST00000830607.1	ME16	lightcyan
111521	ENST00000830635.1	ME1	turquoise
111522	ENST00000830639.1	ME1	turquoise
111524	ENST00000830644.1	ME1	turquoise
111525	ENST00000830646.1	ME2	blue
111527	ENST00000830651.1	ME1	turquoise
111528	ENST00000830653.1	ME1	turquoise
111529	ENST00000830654.1	ME1	turquoise
111531	ENST00000830657.1	ME2	blue
111533	ENST00000830660.1	ME1	turquoise
111534	ENST00000830663.1	ME1	turquoise
111538	ENST00000830698.1	ME1	turquoise
111539	ENST00000830731.1	ME1	turquoise
111541	ENST00000830769.1	ME1	turquoise
111542	ENST00000830772.1	ME1	turquoise
111543	ENST00000830813.1	ME1	turquoise
111544	ENST00000830814.1	ME1	turquoise
111545	ENST00000830853.1	ME1	turquoise
111546	ENST00000830854.1	ME1	turquoise
111547	ENST00000830858.1	ME1	turquoise
111548	ENST00000830861.1	ME1	turquoise
111551	ENST00000830871.1	ME1	turquoise
111552	ENST00000830907.1	ME1	turquoise
111553	ENST00000830912.1	ME16	lightcyan
111554	ENST00000830914.1	ME2	blue
111555	ENST00000830917.1	ME2	blue
111556	ENST00000830918.1	ME1	turquoise
111557	ENST00000830924.1	ME1	turquoise
111558	ENST00000830926.1	ME1	turquoise
111559	ENST00000831012.1	ME9	magenta
111561	ENST00000831028.1	ME2	blue
111563	ENST00000831047.1	ME3	brown
111565	ENST00000831085.1	ME1	turquoise
111567	ENST00000831104.1	ME1	turquoise
111568	ENST00000831112.1	ME3	brown
111571	ENST00000831131.1	ME2	blue
111580	ENST00000831359.1	ME2	blue
111585	ENST00000831456.1	ME3	brown
111587	ENST00000831487.1	ME24	darkgrey
111590	ENST00000831511.1	ME1	turquoise
111591	ENST00000831524.1	ME1	turquoise
111592	ENST00000831559.1	ME2	blue
111595	ENST00000831666.1	ME1	turquoise
111596	ENST00000831695.1	ME1	turquoise
111598	ENST00000831709.1	ME2	blue
111601	ENST00000831735.1	ME1	turquoise
111602	ENST00000831745.1	ME1	turquoise
111604	ENST00000831768.1	ME1	turquoise
111606	ENST00000831774.1	ME3	brown
111607	ENST00000831782.1	ME4	yellow
111609	ENST00000831794.1	ME17	grey60
111611	ENST00000831799.1	ME3	brown
111612	ENST00000831804.1	ME1	turquoise
111613	ENST00000831820.1	ME2	blue
111614	ENST00000831821.1	ME2	blue
111615	ENST00000831822.1	ME2	blue
111616	ENST00000831823.1	ME2	blue
111617	ENST00000831838.1	ME16	lightcyan
111619	ENST00000831875.1	ME2	blue
111620	ENST00000831877.1	ME9	magenta
111623	ENST00000831951.1	ME1	turquoise
111625	ENST00000831969.1	ME1	turquoise
111626	ENST00000831970.1	ME2	blue
111627	ENST00000831994.1	ME1	turquoise
111628	ENST00000831995.1	ME1	turquoise
111629	ENST00000832003.1	ME1	turquoise
111630	ENST00000832004.1	ME2	blue
111631	ENST00000832027.1	ME1	turquoise
111632	ENST00000832078.1	ME3	brown
111633	ENST00000832105.1	ME1	turquoise
111634	ENST00000832126.1	ME1	turquoise
111635	ENST00000832128.1	ME3	brown
111636	ENST00000832130.1	ME1	turquoise
111637	ENST00000832138.1	ME3	brown
111638	ENST00000832142.1	ME2	blue
111639	ENST00000832143.1	ME2	blue
111640	ENST00000832346.1	ME7	black
111641	ENST00000832356.1	ME1	turquoise
111642	ENST00000832365.1	ME1	turquoise
111643	ENST00000832388.1	ME1	turquoise
111644	ENST00000832402.1	ME1	turquoise
111645	ENST00000832464.1	ME1	turquoise
111646	ENST00000832466.1	ME1	turquoise
111647	ENST00000832468.1	ME1	turquoise
111648	ENST00000832470.1	ME1	turquoise
111649	ENST00000832472.1	ME1	turquoise
111651	ENST00000832477.1	ME1	turquoise
111652	ENST00000832479.1	ME1	turquoise
111653	ENST00000832487.1	ME2	blue
111654	ENST00000832496.1	ME1	turquoise
111656	ENST00000832500.1	ME1	turquoise
111657	ENST00000832577.1	ME2	blue
111658	ENST00000832579.1	ME17	grey60
111659	ENST00000832580.1	ME17	grey60
111660	ENST00000832588.1	ME1	turquoise
111662	ENST00000832641.1	ME1	turquoise
111663	ENST00000832643.1	ME1	turquoise
111664	ENST00000832644.1	ME1	turquoise
111667	ENST00000832679.1	ME1	turquoise
111668	ENST00000832680.1	ME1	turquoise
111669	ENST00000832681.1	ME2	blue
111672	ENST00000832697.1	ME3	brown
111673	ENST00000832698.1	ME3	brown
111674	ENST00000832752.1	ME17	grey60
111676	ENST00000832806.1	ME1	turquoise
111677	ENST00000832813.1	ME2	blue
111680	ENST00000832874.1	ME1	turquoise
111683	ENST00000832887.1	ME1	turquoise
111684	ENST00000832891.1	ME1	turquoise
111685	ENST00000832910.1	ME3	brown
111686	ENST00000832912.1	ME7	black
111690	ENST00000832925.1	ME4	yellow
111691	ENST00000832926.1	ME2	blue
111692	ENST00000832932.1	ME1	turquoise
111694	ENST00000832981.1	ME1	turquoise
111695	ENST00000832989.1	ME1	turquoise
111697	ENST00000833003.1	ME3	brown
111700	ENST00000833042.1	ME1	turquoise
111702	ENST00000833046.1	ME2	blue
111704	ENST00000833056.1	ME1	turquoise
111708	ENST00000833062.1	ME1	turquoise
111709	ENST00000833065.1	ME2	blue
111711	ENST00000833070.1	ME2	blue
111712	ENST00000833071.1	ME2	blue
111713	ENST00000833076.1	ME1	turquoise
111714	ENST00000833077.1	ME1	turquoise
111716	ENST00000833083.1	ME1	turquoise
111722	ENST00000833097.1	ME3	brown
111723	ENST00000833098.1	ME1	turquoise
111724	ENST00000833104.1	ME1	turquoise
111729	ENST00000833127.1	ME4	yellow
111730	ENST00000833169.1	ME1	turquoise
111732	ENST00000833233.1	ME1	turquoise
111734	ENST00000833280.1	ME4	yellow
111736	ENST00000833288.1	ME1	turquoise
111739	ENST00000833300.1	ME1	turquoise
111742	ENST00000833322.1	ME1	turquoise
111743	ENST00000833325.1	ME4	yellow
111744	ENST00000833328.1	ME3	brown
111745	ENST00000833344.1	ME9	magenta
111752	ENST00000833372.1	ME3	brown
111754	ENST00000833380.1	ME1	turquoise
111755	ENST00000833399.1	ME3	brown
111756	ENST00000833402.1	ME2	blue
111758	ENST00000833416.1	ME2	blue
111760	ENST00000833418.1	ME2	blue
111761	ENST00000833422.1	ME2	blue
111765	ENST00000833451.1	ME1	turquoise
111769	ENST00000833489.1	ME1	turquoise
111770	ENST00000833490.1	ME3	brown
111772	ENST00000833500.1	ME3	brown
111774	ENST00000833513.1	ME1	turquoise
111775	ENST00000833515.1	ME1	turquoise
111776	ENST00000833544.1	ME1	turquoise
111777	ENST00000833545.1	ME2	blue
111778	ENST00000833548.1	ME3	brown
111780	ENST00000833551.1	ME1	turquoise
111783	ENST00000833637.1	ME1	turquoise
111785	ENST00000833642.1	ME1	turquoise
111786	ENST00000833673.1	ME1	turquoise
111787	ENST00000833681.1	ME1	turquoise
111788	ENST00000833698.1	ME1	turquoise
111791	ENST00000833703.1	ME1	turquoise
111793	ENST00000833713.1	ME1	turquoise
111796	ENST00000833731.1	ME1	turquoise
111797	ENST00000833739.1	ME2	blue
111798	ENST00000833743.1	ME3	brown
111801	ENST00000833798.1	ME24	darkgrey
111803	ENST00000833829.1	ME1	turquoise
111804	ENST00000833830.1	ME1	turquoise
111806	ENST00000833833.1	ME2	blue
111808	ENST00000833904.1	ME1	turquoise
111809	ENST00000833941.1	ME3	brown
111812	ENST00000834028.1	ME1	turquoise
111813	ENST00000834029.1	ME1	turquoise
111814	ENST00000834036.1	ME1	turquoise
111816	ENST00000834047.1	ME1	turquoise
111817	ENST00000834059.1	ME3	brown
111819	ENST00000834174.1	ME1	turquoise
111820	ENST00000834181.1	ME1	turquoise
111821	ENST00000834182.1	ME2	blue
111822	ENST00000834188.1	ME2	blue
111823	ENST00000834190.1	ME2	blue
111825	ENST00000834249.1	ME1	turquoise
111827	ENST00000834275.1	ME2	blue
111828	ENST00000834281.1	ME1	turquoise
111829	ENST00000834313.1	ME2	blue
111830	ENST00000834314.1	ME1	turquoise
111831	ENST00000834315.1	ME2	blue
111832	ENST00000834327.1	ME1	turquoise
111833	ENST00000834334.1	ME1	turquoise
111834	ENST00000834336.1	ME1	turquoise
111835	ENST00000834339.1	ME1	turquoise
111836	ENST00000834368.1	ME2	blue
111837	ENST00000834381.1	ME2	blue
111838	ENST00000834394.1	ME2	blue
111839	ENST00000834399.1	ME2	blue
111840	ENST00000834405.1	ME2	blue
111841	ENST00000834412.1	ME2	blue
111842	ENST00000834432.1	ME2	blue
111843	ENST00000834477.1	ME1	turquoise
111844	ENST00000834480.1	ME27	white
111845	ENST00000834507.1	ME1	turquoise
111846	ENST00000834508.1	ME1	turquoise
111848	ENST00000834518.1	ME1	turquoise
111849	ENST00000834519.1	ME1	turquoise
111850	ENST00000834520.1	ME1	turquoise
111851	ENST00000834521.1	ME3	brown
111854	ENST00000834525.1	ME1	turquoise
111856	ENST00000834527.1	ME3	brown
111861	ENST00000834551.1	ME1	turquoise
111862	ENST00000834554.1	ME3	brown
111863	ENST00000834560.1	ME1	turquoise
111864	ENST00000834608.1	ME1	turquoise
111870	ENST00000834678.1	ME2	blue
111871	ENST00000834680.1	ME1	turquoise
111873	ENST00000834682.1	ME1	turquoise
111874	ENST00000834683.1	ME1	turquoise
111875	ENST00000834684.1	ME1	turquoise
111876	ENST00000834686.1	ME1	turquoise
111877	ENST00000834695.1	ME1	turquoise
111878	ENST00000834697.1	ME2	blue
111879	ENST00000834699.1	ME1	turquoise
111880	ENST00000834700.1	ME1	turquoise
111883	ENST00000834752.1	ME7	black
111884	ENST00000834756.1	ME7	black
111885	ENST00000834764.1	ME7	black
111887	ENST00000834774.1	ME7	black
111889	ENST00000834782.1	ME7	black
111890	ENST00000834784.1	ME7	black
111891	ENST00000834795.1	ME1	turquoise
111893	ENST00000834831.1	ME3	brown
111896	ENST00000834855.1	ME1	turquoise
111897	ENST00000834937.1	ME7	black
111898	ENST00000834938.1	ME7	black
111899	ENST00000834983.1	ME1	turquoise
111900	ENST00000835003.1	ME5	green
111902	ENST00000835019.1	ME1	turquoise
111906	ENST00000835023.1	ME1	turquoise
111907	ENST00000835024.1	ME1	turquoise
111908	ENST00000835025.1	ME2	blue
111911	ENST00000835059.1	ME2	blue
111914	ENST00000835101.1	ME3	brown
111915	ENST00000835105.1	ME3	brown
111918	ENST00000835116.1	ME1	turquoise
111920	ENST00000835124.1	ME1	turquoise
111922	ENST00000835143.1	ME7	black
111923	ENST00000835150.1	ME7	black
111925	ENST00000835165.1	ME1	turquoise
111926	ENST00000835173.1	ME2	blue
111927	ENST00000835185.1	ME1	turquoise
111930	ENST00000835244.1	ME3	brown
111936	ENST00000835344.1	ME2	blue
111937	ENST00000835346.1	ME22	darkgreen
111942	ENST00000835427.1	ME2	blue
111944	ENST00000835447.1	ME9	magenta
111945	ENST00000835467.1	ME2	blue
111946	ENST00000835481.1	ME2	blue
111947	ENST00000835495.1	ME7	black
111950	ENST00000835524.1	ME1	turquoise
111951	ENST00000835540.1	ME7	black
111953	ENST00000835544.1	ME1	turquoise
111954	ENST00000835549.1	ME1	turquoise
111956	ENST00000835570.1	ME3	brown
111958	ENST00000835579.1	ME1	turquoise
111959	ENST00000835581.1	ME1	turquoise
111961	ENST00000835583.1	ME1	turquoise
111962	ENST00000835584.1	ME1	turquoise
111963	ENST00000835586.1	ME1	turquoise
111964	ENST00000835595.1	ME1	turquoise
111965	ENST00000835597.1	ME1	turquoise
111968	ENST00000835660.1	ME1	turquoise
111970	ENST00000835682.1	ME1	turquoise
111971	ENST00000835689.1	ME1	turquoise
111972	ENST00000835711.1	ME1	turquoise
111973	ENST00000835712.1	ME1	turquoise
111974	ENST00000835713.1	ME1	turquoise
111975	ENST00000835714.1	ME1	turquoise
111976	ENST00000835715.1	ME1	turquoise
111981	ENST00000835731.1	ME3	brown
111983	ENST00000835739.1	ME3	brown
111984	ENST00000835740.1	ME4	yellow
111986	ENST00000835747.1	ME1	turquoise
111988	ENST00000835757.1	ME3	brown
111989	ENST00000835761.1	ME3	brown
111990	ENST00000835765.1	ME3	brown
111994	ENST00000835772.1	ME3	brown
111995	ENST00000835776.1	ME3	brown
111996	ENST00000835781.1	ME1	turquoise
111998	ENST00000835783.1	ME3	brown
111999	ENST00000835786.1	ME3	brown
112000	ENST00000835788.1	ME3	brown
112001	ENST00000835789.1	ME3	brown
112002	ENST00000835790.1	ME3	brown
112003	ENST00000835791.1	ME3	brown
112004	ENST00000835792.1	ME3	brown
112005	ENST00000835799.1	ME3	brown
112007	ENST00000835887.1	ME1	turquoise
112008	ENST00000835901.1	ME2	blue
112009	ENST00000835902.1	ME3	brown
112010	ENST00000835920.1	ME2	blue
112011	ENST00000835973.1	ME8	pink
112012	ENST00000835974.1	ME8	pink
112013	ENST00000835975.1	ME8	pink
112014	ENST00000835977.1	ME8	pink
112015	ENST00000835978.1	ME8	pink
112016	ENST00000835982.1	ME8	pink
112017	ENST00000835986.1	ME1	turquoise
112018	ENST00000836005.1	ME2	blue
112019	ENST00000836010.1	ME1	turquoise
112021	ENST00000836014.1	ME1	turquoise
112023	ENST00000836035.1	ME1	turquoise
112024	ENST00000836041.1	ME1	turquoise
112028	ENST00000836061.1	ME2	blue
112031	ENST00000836117.1	ME1	turquoise
112032	ENST00000836123.1	ME1	turquoise
112033	ENST00000836188.1	ME1	turquoise
112034	ENST00000836208.1	ME1	turquoise
112036	ENST00000836212.1	ME3	brown
112038	ENST00000836217.1	ME1	turquoise
112044	ENST00000836252.1	ME1	turquoise
112045	ENST00000836253.1	ME1	turquoise
112046	ENST00000836256.1	ME1	turquoise
112047	ENST00000836267.1	ME2	blue
112048	ENST00000836274.1	ME2	blue
112049	ENST00000836293.1	ME2	blue
112050	ENST00000836299.1	ME1	turquoise
112054	ENST00000836322.1	ME1	turquoise
112056	ENST00000836333.1	ME23	darkturquoise
112057	ENST00000836334.1	ME23	darkturquoise
112059	ENST00000836336.1	ME23	darkturquoise
112060	ENST00000836341.1	ME2	blue
112061	ENST00000836370.1	ME3	brown
112062	ENST00000836376.1	ME1	turquoise
112064	ENST00000836389.1	ME1	turquoise
112065	ENST00000836401.1	ME3	brown
112066	ENST00000836406.1	ME1	turquoise
112070	ENST00000836429.1	ME1	turquoise
112071	ENST00000836432.1	ME1	turquoise
112072	ENST00000836437.1	ME1	turquoise
112075	ENST00000836441.1	ME1	turquoise
112076	ENST00000836443.1	ME1	turquoise
112078	ENST00000836448.1	ME1	turquoise
112080	ENST00000836450.1	ME3	brown
112081	ENST00000836451.1	ME1	turquoise
112086	ENST00000836501.1	ME1	turquoise
112087	ENST00000836512.1	ME7	black
112088	ENST00000836513.1	ME6	red
112092	ENST00000836531.1	ME2	blue
112093	ENST00000836551.1	ME1	turquoise
112095	ENST00000836582.1	ME3	brown
112098	ENST00000836606.1	ME2	blue
112101	ENST00000836668.1	ME1	turquoise
112102	ENST00000836672.1	ME1	turquoise
112103	ENST00000836684.1	ME1	turquoise
112105	ENST00000836699.1	ME1	turquoise
112106	ENST00000836700.1	ME1	turquoise
112107	ENST00000836722.1	ME2	blue
112108	ENST00000836732.1	ME2	blue
112110	ENST00000836756.1	ME1	turquoise
112111	ENST00000836774.1	ME1	turquoise
112113	ENST00000836835.1	ME2	blue
112115	ENST00000836907.1	ME2	blue
112116	ENST00000836926.1	ME1	turquoise
112117	ENST00000836960.1	ME3	brown
112118	ENST00000836971.1	ME3	brown
112119	ENST00000836981.1	ME2	blue
112121	ENST00000836992.1	ME2	blue
112124	ENST00000837001.1	ME1	turquoise
112125	ENST00000837002.1	ME2	blue
112129	ENST00000837027.1	ME1	turquoise
112130	ENST00000837028.1	ME1	turquoise
112134	ENST00000837084.1	ME2	blue
112135	ENST00000837087.1	ME2	blue
112136	ENST00000837088.1	ME2	blue
112138	ENST00000837132.1	ME2	blue
112140	ENST00000837154.1	ME4	yellow
112141	ENST00000837180.1	ME2	blue
112143	ENST00000837200.1	ME1	turquoise
112144	ENST00000837207.1	ME1	turquoise
112145	ENST00000837211.1	ME1	turquoise
112148	ENST00000837237.1	ME2	blue
112149	ENST00000837277.1	ME1	turquoise
112150	ENST00000837278.1	ME2	blue
112151	ENST00000837281.1	ME2	blue
112152	ENST00000837282.1	ME1	turquoise
